X,Y,BUILDINGS,USE,MATERIAL,NR_FLOORS,TYPE,VALUE_MIN,VALUE_MAX,PEOPLE_MIN,PEOPLE_MAX,COMMUNE,ADMIN_UNIT,Area,Use_Type,XCOORD,YCOORD,station,x,y
378388.960089976,5151297.74570393,_888,Industrial,Masonary,1,MA_1,29287,38439,0,0,Malborghetto_Valbruna,MalborghettoValbrunaB1,183,4,378388.96009,5151297.745704,S06mmm,13.4149830406219,46.5042656632681
378389.353024995,5151311.09076613,_889,Industrial,Masonary,1,MA_1,20895,27424,0,0,Malborghetto_Valbruna,MalborghettoValbrunaB1,131,4,378389.353025,5151311.090766,S06mmm,13.4149846699245,46.5043857877156
378361.193899174,5151311.198617,_890,Industrial,Masonary,1,MA_1,30843,40482,0,0,Malborghetto_Valbruna,MalborghettoValbrunaB1,193,4,378361.193899,5151311.198617,S06mmm,13.414617772136,46.5043816723854
378320.409389887,5151261.43983733,_891,Industrial,Masonary,1,MA_1,67716,88878,0,0,Malborghetto_Valbruna,MalborghettoValbrunaB1,423,4,378320.40939,5151261.439837,S06mmm,13.4140994338752,46.5039266698701
378274.137308118,5151232.55387865,_892,Industrial,Masonary,1,MA_1,9500,12469,0,0,Malborghetto_Valbruna,MalborghettoValbrunaB1,59,4,378274.137308,5151232.553879,S06mmm,13.4135041472969,46.5036584470989
378329.679053918,5151218.31505589,_893,Industrial,Masonary,1,MA_1,11246,14760,0,0,Malborghetto_Valbruna,MalborghettoValbrunaB1,70,4,378329.679054,5151218.315056,S06mmm,13.4142314853475,46.5035403899733
378428.542345886,5151247.16213936,_894,Industrial,Metal,1,WO_1,6215,8157,0,0,Malborghetto_Valbruna,MalborghettoValbrunaB1,39,4,378428.542346,5151247.162139,Sem16,13.4155119590528,46.5038177550034
378189.493346919,5150823.51009094,_896,House,Masonary,2,MA_2,158483,229685,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaR1,164,1,378189.493347,5150823.510091,S06mmm,13.4125085190928,46.4999633473668
378420.629587021,5151302.31204113,_899,Industrial,Masonary,1,MA_1,150680,197767,0,0,Malborghetto_Valbruna,MalborghettoValbrunaB1,942,4,378420.629587,5151302.312041,Sem16,13.4153944501923,46.5043124606279
375191.734734762,5151137.58357205,_902,House,Masonary_wood,3,MA_3,222239,322086,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaR1,153,1,375191.734735,5151137.583572,S5hhmm,13.3733718869552,46.502239921331
375157.539987137,5151154.14168623,_904,House,Masonary_wood,3,MA_3,346608,502331,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaR1,239,1,375157.539987,5151154.141686,S5hhmm,13.3729219643752,46.5023825391263
375173.117812857,5151149.59448057,_905,House,Masonary_wood,3,MA_3,255356,370081,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaR1,176,1,375173.117813,5151149.594481,S5hhmm,13.3731261281091,46.5023445202517
375159.698751734,5151135.93120403,_907,House,Masonary_wood,3,MA_3,228988,331867,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaR1,158,1,375159.698752,5151135.931204,S5hhmm,13.3729549764619,46.5022191193102
375169.984234139,5151130.72630245,_908,House,Masonary_wood,3,MA_3,231311,335234,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaR1,160,1,375169.984234,5151130.726302,S5hhmm,13.3730903692824,46.5021742028897
375136.524136035,5151125.48338994,_909,House,Brick_wood,2,MA_2,176520,255827,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaR1,183,1,375136.524136,5151125.48339,S5hhmm,13.3726558705679,46.5021208355986
375122.604961909,5151122.6877421,_910,House,Masonary,3,MA_3,326119,472637,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaR1,225,1,375122.604962,5151122.687742,S5hhmm,13.3724752873472,46.5020931055058
375082.302646825,5151109.55585081,_914,House,Masonary,3,MA_3,237614,344369,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaR1,164,1,375082.302647,5151109.555851,S5hhmm,13.3719537711723,46.5019674983074
375066.549206839,5151108.9311713,_915,House,Masonary,3,MA_3,297312,430887,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaR1,205,1,375066.549207,5151108.931171,S5hhmm,13.3717487095991,46.5019589567033
375048.015192611,5151124.59673878,_916,Restaurant,Masonary,3,MA_3,330106,524356,0,0,Malborghetto_Valbruna,MalborghettoValbrunaR1,397,3,375048.015193,5151124.596739,S5hhmm,13.3715030471995,46.5020964444822
375082.119948598,5151128.36950758,_917,House,Masonary,2,MA_2,476735,690920,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaR1,494,1,375082.119949,5151128.369508,S5hhmm,13.3719463377246,46.5021367104287
375108.005340981,5151133.53933722,_918,House,Masonary,2,MA_2,108846,157748,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaR1,113,1,375108.005341,5151133.539337,S5hhmm,13.3722821748206,46.5021880183697
375071.023870063,5151157.90442363,_919,Restaurant,Brick_wood,2,MA_2,139306,221280,0,0,Malborghetto_Valbruna,MalborghettoValbrunaR1,251,3,375071.02387,5151157.904424,S5hhmm,13.3717938482392,46.5024003457697
375001.011281563,5151162.39387519,_921,House,Masonary,3,MA_3,362577,525474,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaR1,250,1,375001.011282,5151162.393875,S5hhmm,13.3708805392493,46.5024277419334
375143.581591218,5151169.23573222,_922,House,Masonary,3,MA_3,643126,932067,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaR1,444,1,375143.581591,5151169.235732,S5hhmm,13.3727360662813,46.5025157363402
374950.13678638,5151233.21217798,_926,House,Brick,2,MA_2,97275,140978,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaR1,101,1,374950.136786,5151233.212178,S5hhmm,13.3701987194474,46.5030553724363
374926.310025121,5151258.29764265,_928,House,Masonary,3,MA_3,324557,470372,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaR1,224,1,374926.310025,5151258.297643,S5hhmm,13.3698815614926,46.503276614294
374945.653682873,5151259.60215486,_929,House,Masonary,2,MA_2,201306,291747,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaR1,208,1,374945.653683,5151259.602155,S5hhmm,13.3701332178045,46.5032919416674
374519.56002884,5151661.75921922,_931,House,Masonary,2,MA_2,118917,173337,0.87,1,Pontebba,PontebbaD1,101,1,374519.560029,5151661.759219,S5hhmm,13.3644736026761,46.5068304420394
373713.330677789,5151290.4630534,_932,House,Masonary,2,MA_2,133357,204728,0.87,1,Pontebba,PontebbaR1,142,1,373713.330678,5151290.463053,S04mm,13.3540703580246,46.5033396104143
373821.637146808,5151919.50438515,_936,House,Masonary,2,MA_2,137904,201013,0.87,1,Pontebba,PontebbaD1,117,1,373821.637147,5151919.504385,S04mm,13.3553106522146,46.5090186605338
373843.212555175,5151947.76227795,_937,House,Masonary,1,MA_1,102890,149975,0.87,1,Pontebba,PontebbaD1,174,1,373843.212555,5151947.762278,S04mm,13.3555840936778,46.5092769063622
373415.989102194,5151892.47155086,_938,House,Masonary,2,MA_2,474861,668818,0.87,1,Pontebba,PontebbaB1,334,1,373415.989102,5151892.471551,S04mm,13.3500327665307,46.5086993415486
373380.581526546,5151873.10990493,_939,House,Masonary,2,MA_2,343290,483508,0.87,1,Pontebba,PontebbaB1,242,1,373380.581527,5151873.109905,S04mm,13.3495767124464,46.5085185107804
373353.653718287,5151879.88825258,_940,House,Masonary,2,MA_2,121983,171807,0.87,1,Pontebba,PontebbaB1,86,1,373353.653718,5151879.888253,S04mm,13.3492240232717,46.5085744233227
373350.189442332,5151862.93931707,_941,House,Masonary,2,MA_2,215359,303322,0.87,1,Pontebba,PontebbaB1,152,1,373350.189442,5151862.939317,S04mm,13.349183504297,46.5084213025105
373318.365006255,5151888.58313452,_943,House,Masonary,3,MA_3,442208,622829,0.87,1,Pontebba,PontebbaB1,208,1,373318.365006,5151888.583135,S04mm,13.3487618766891,46.5086460025847
373339.673948632,5151882.23857364,_944,House,Masonary,2,MA_2,157205,221415,0.87,1,Pontebba,PontebbaB1,111,1,373339.673949,5151882.238574,S04mm,13.3490412402352,46.5085929368336
373268.153505286,5151881.60342857,_946,Industrial,Masonary,2,MA_2,277859,364690,0,0,Pontebba,PontebbaB1,868,4,373268.153505,5151881.603429,S04mm,13.3481095719795,46.5085737661218
373242.799614447,5151925.38592736,_947,House,Masonary,3,MA_3,758749,1068661,0.87,1,Pontebba,PontebbaB1,356,1,373242.799614,5151925.385927,S04mm,13.3477672984682,46.5089628520658
373242.607781309,5151903.46038671,_948,House,Masonary,2,MA_2,292327,411728,0.87,1,Pontebba,PontebbaB1,206,1,373242.607781,5151903.460387,S04mm,13.347770777105,46.5087655783429
373261.226557474,5151945.25130312,_950,House,Masonary,3,MA_3,712927,1004122,0.87,1,Pontebba,PontebbaB1,335,1,373261.226557,5151945.251303,S04mm,13.348001969484,46.5091450255087
373326.994653679,5151840.70956646,_952,House,Concrete,4,RC_4,824768,1161645,0.87,1,Pontebba,PontebbaB1,290,1,373326.994654,5151840.709566,S04mm,13.3488873565481,46.5082169651054
373297.632384665,5151846.09111718,_955,House,Masonary,3,MA_3,1136800,1601126,0.87,1,Pontebba,PontebbaB1,534,1,373297.632385,5151846.091117,S04mm,13.3485033308985,46.5082598521641
373268.81097513,5151826.29079715,_956,House,Masonary,1,MA_1,142298,200420,0.87,1,Pontebba,PontebbaB1,200,1,373268.810975,5151826.290797,S04mm,13.3481332157342,46.5080763087619
373246.179711445,5151829.71253023,_957,House,Masonary,3,MA_3,256249,360914,0.87,1,Pontebba,PontebbaB1,120,1,373246.179711,5151829.71253,S04mm,13.3478374224901,46.508102830251
373232.885938907,5151861.08335449,_959,House,Masonary,3,MA_3,283596,399431,0.87,1,Pontebba,PontebbaB1,133,1,373232.885939,5151861.083354,S04mm,13.3476556655621,46.5083825331468
373216.408277235,5151831.75430477,_961,House,Masonary,3,MA_3,349217,491855,0.87,1,Pontebba,PontebbaB1,164,1,373216.408277,5151831.754305,S04mm,13.3474489766943,46.5081155928136
373213.603925324,5151846.62891284,_962,House,Masonary,1,MA_1,115319,162422,0.87,1,Pontebba,PontebbaB1,162,1,373213.603925,5151846.628913,S04mm,13.347408382692,46.5082488736737
373202.56559964,5151859.2210747,_963,House,Masonary,3,MA_3,284281,400396,0.87,1,Pontebba,PontebbaB1,133,1,373202.5656,5151859.221075,S04mm,13.3472611308383,46.5083600716485
373194.135178886,5151834.32058336,_964,House,Masonary,3,MA_3,170964,240794,0.87,1,Pontebba,PontebbaB1,80,1,373194.135179,5151834.320583,S04mm,13.3471580827851,46.5081344844798
373146.851212685,5151850.28047676,_967,House,Wood,2,WO_1,139426,196375,0.87,1,Pontebba,PontebbaB1,98,1,373146.851213,5151850.280477,S04mm,13.3465376700383,46.5082691502655
373213.149431352,5151883.3554294,_968,House,Masonary,3,MA_3,186465,262627,0.87,1,Pontebba,PontebbaB1,88,1,373213.149431,5151883.355429,S04mm,13.3473924454639,46.5085791721823
373222.74556948,5151873.05916119,_969,Restaurant,Masonary,3,MA_3,248818,355454,0,0,Pontebba,PontebbaB1,108,3,373222.745569,5151873.059161,S04mm,13.3475202813579,46.5084883559029
373221.169014714,5151862.31930881,_970,Restaurant,Masonary,2,MA_2,230076,328679,0,0,Pontebba,PontebbaB1,149,3,373221.169015,5151862.319309,S04mm,13.3475026691247,46.508391445597
373222.275844848,5151903.65345314,_971,House,Masonary,2,MA_2,828250,1166550,0.87,1,Pontebba,PontebbaB1,583,1,373222.275845,5151903.653453,S04mm,13.3475058184917,46.5087634873456
373207.299396275,5151898.93886703,_974,House,Brick,2,MA_2,142743,201046,0.87,1,Pontebba,PontebbaB1,101,1,373207.299396,5151898.938867,S04mm,13.3473119752956,46.5087182559927
373199.648323899,5151923.12312924,_975,House,Brick,1,MA_1,73820,103971,0.87,1,Pontebba,PontebbaB1,104,1,373199.648324,5151923.123129,S04mm,13.3472056930254,46.5089343717869
373183.70387387,5152009.63812538,_976,House,Brick,2,MA_2,134947,190066,0.87,1,Pontebba,PontebbaB1,95,1,373183.703874,5152009.638125,S04mm,13.3469743512333,46.5097096396235
373200.132696206,5152130.35259458,_977,House,Masonary,2,MA_2,205641,289635,0.87,1,Pontebba,PontebbaB1,145,1,373200.132696,5152130.352595,S04mm,13.3471554804158,46.5107986554187
373210.847885464,5152124.13992441,_978,House,Brick_wood,1,MA_1,85625,120599,0.87,1,Pontebba,PontebbaB1,121,1,373210.847885,5152124.139924,S04mm,13.34729678891,46.5107447854105
373206.209050923,5152110.01425354,_979,House,Masonary_wood,3,MA_3,604320,851155,0.87,1,Pontebba,PontebbaB1,284,1,373206.209051,5152110.014254,S04mm,13.3472401999653,46.5106168403356
373155.916571512,5152137.75548004,_981,House,Brick,2,MA_2,330294,465202,0.87,1,Pontebba,PontebbaB1,233,1,373155.916572,5152137.75548,S04mm,13.346577344752,46.5108569216941
373239.123443673,5152123.69459839,_983,House,Masonary,3,MA_3,245866,346290,0.87,1,Pontebba,PontebbaB1,115,1,373239.123444,5152123.694598,S04mm,13.3476653276058,46.5107461033113
373254.287095411,5152125.60005343,_984,House,Masonary,1,MA_1,87284,122936,0.87,1,Pontebba,PontebbaB1,123,1,373254.287095,5152125.600053,S04mm,13.3478623833578,46.5107660990349
373285.904369587,5152137.25716475,_985,House,Masonary,2,MA_2,155100,218450,0.87,1,Pontebba,PontebbaB1,109,1,373285.90437,5152137.257165,S04mm,13.3482711643103,46.5108769150399
373294.803691787,5152159.84922739,_986,House,Masonary,1,MA_1,112697,158727,0.87,1,Pontebba,PontebbaB1,159,1,373294.803692,5152159.849227,S04mm,13.3483809606893,46.5110818233143
373260.687877286,5152150.54462087,_987,House,Masonary,3,MA_3,451209,635506,0.87,1,Pontebba,PontebbaB1,212,1,373260.687877,5152150.544621,S04mm,13.3479389816358,46.5109917000201
373228.690103682,5152140.75493505,_991,House,Masonary,3,MA_3,473550,666972,0.87,1,Pontebba,PontebbaB1,222,1,373228.690104,5152140.754935,S04mm,13.3475247335453,46.5108976101547
373215.041041177,5152150.17525369,_992,House,Masonary,3,MA_3,339771,478551,0.87,1,Pontebba,PontebbaB1,160,1,373215.041041,5152150.175254,S04mm,13.3473443228659,46.510979783305
373194.782056383,5152152.99033598,_993,House,Masonary,3,MA_3,223312,314524,0.87,1,Pontebba,PontebbaB1,105,1,373194.782056,5152152.990336,S04mm,13.3470795888062,46.5110012920144
373184.128448205,5152162.86818004,_995,House,Masonary,2,MA_2,190593,268440,0.87,1,Pontebba,PontebbaB1,134,1,373184.128448,5152162.86818,S04mm,13.3469380819122,46.5110881444488
373189.053656428,5152177.56009895,_996,House,Masonary,3,MA_3,322214,453822,0.87,1,Pontebba,PontebbaB1,151,1,373189.053656,5152177.560099,S04mm,13.346998247479,46.5112212374518
373225.433536224,5152172.74746898,_997,House,Masonary,3,MA_3,412651,581199,0.87,1,Pontebba,PontebbaB1,194,1,373225.433536,5152172.747469,S04mm,13.3474735768447,46.5111847950358
373154.880591866,5152172.83774661,_998,House,Masonary,3,MA_3,308175,434049,0.87,1,Pontebba,PontebbaB1,145,1,373154.880592,5152172.837747,S04mm,13.3465542734225,46.5111723190094
373098.772968736,5152179.18893461,_999,House,Brick_wood,2,MA_2,334980,471802,0.87,1,Pontebba,PontebbaB1,236,1,373098.772969,5152179.188935,S04mm,13.3458214784375,46.511218880154
373073.993240935,5152218.59073864,_1000,House,Masonary,3,MA_3,551990,777451,0.87,1,Pontebba,PontebbaB1,259,1,373073.993241,5152218.590739,S04mm,13.3454878490048,46.5115686591355
372980.701058031,5152225.99903067,_1001,House,Masonary,3,MA_3,496331,699058,0.87,1,Pontebba,PontebbaB1,233,1,372980.701058,5152225.999031,S04mm,13.344270254782,46.5116177087354
372961.76311505,5152228.15976952,_1002,House,Masonary,1,MA_1,63679,89689,0.87,1,Pontebba,PontebbaB1,90,1,372961.763115,5152228.15977,S04mm,13.344022908237,46.5116335732111
372847.175011592,5152013.89538396,_1004,House,Masonary,1,MA_1,176624,248766,0.87,1,Pontebba,PontebbaB1,249,1,372847.175012,5152013.895384,S04mm,13.3425884656898,46.5096844701075
372850.186008582,5152023.98012909,_1005,House,Brick,1,MA_1,92205,129866,0.87,1,Pontebba,PontebbaB1,130,1,372850.186009,5152023.980129,S04mm,13.3426249384397,46.5097757587297
372853.267157658,5152039.68632047,_1006,House,Masonary_wood,3,MA_3,1064763,1499666,0.87,1,Pontebba,PontebbaB1,500,1,372853.267158,5152039.68632,S04mm,13.3426607878476,46.5099176298103
372874.294726425,5152035.23378153,_1007,House,Masonary_wood,2,MA_2,283982,399975,0.87,1,Pontebba,PontebbaB1,200,1,372874.294726,5152035.233782,S04mm,13.3429359799691,46.5098815462175
372355.916902635,5152116.31341666,_1008,Industrial,Masonary,3,MA_3,649732,852773,0,0,Pontebba,PontebbaD1,1354,4,372355.916903,5152116.313417,S4hhm,13.3361596379752,46.5105128465163
372354.731661227,5152142.19425552,_1009,Industrial,Masonary,3,MA_3,526726,691328,0,0,Pontebba,PontebbaD1,1097,4,372354.731661,5152142.194256,S4hhm,13.3361370884307,46.5107454390382
372290.760180593,5152144.15537619,_1010,Industrial,Masonary,3,MA_3,321271,421668,0,0,Pontebba,PontebbaD1,669,4,372290.760181,5152144.155376,S4hhm,13.3353030363873,46.5107509499656
372216.601037854,5152107.87521648,_1011,Electricity_cabin,Metal,1,WO_1,2417,3173,0,0,Pontebba,PontebbaD1,15,6,372216.601038,5152107.875216,S4hhm,13.3343467566436,46.5104105132295
372268.476303354,5152090.84227851,_1012,House,Brick,2,MA_2,206236,300615,0.87,1,Pontebba,PontebbaD1,175,1,372268.476303,5152090.842279,S4hhm,13.3350273386205,46.5102671325595
372426.955879495,5151824.38857917,_1013,House,Masonary,2,MA_2,124342,190888,0.87,1,Pontebba,PontebbaR1,133,1,372426.955879,5151824.388579,S4hhm,13.3371653410378,46.5079002291504
372445.009914606,5152064.62909903,_1016,Industrial,Metal,2,WO_1,430650,565228,0,0,Pontebba,PontebbaD1,1346,4,372445.009915,5152064.629099,S4hhm,13.3373346485559,46.510064791805
372492.704816534,5152031.30239401,_1017,Factory,Brick,1,MA_1,4704,6174,0,0,Pontebba,PontebbaD1,29,4,372492.704817,5152031.302394,S04mm,13.3379652207821,46.5097740269533
372541.169491126,5152019.42228708,_1018,Factory,Masonary,1,MA_1,7712,10122,0,0,Pontebba,PontebbaD1,48,4,372541.169491,5152019.422287,S04mm,13.3385999357854,46.5096763324657
372327.980781948,5152063.150069,_1024,House,Brick_wood,2,MA_2,162939,237505,0.87,1,Pontebba,PontebbaD1,138,1,372327.980782,5152063.150069,S4hhm,13.335810247899,46.5100293064454
372330.304718532,5152069.25719031,_1025,House,Brick_wood,1,MA_1,64607,94173,0.87,1,Pontebba,PontebbaD1,110,1,372330.304719,5152069.25719,S4hhm,13.3358388499216,46.5100846851467
383681.197768529,5154355.25731944,_1027,House,Masonary,2,MA_2,117016,170565,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaD1,99,1,383681.197769,5154355.257319,Sem23,13.4831688312985,46.5327070585171
383918.57109049,5154049.0979718,_1030,House,Masonary,2,MA_2,92787,134474,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaR1,96,1,383918.57109,5154049.097972,Sem23,13.4863396847876,46.5299937376927
382546.668268992,5153466.0243496,_1032,House,Masonary,2,MA_2,114382,165771,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaR1,118,1,382546.668269,5153466.02435,Sem23,13.4686044891804,46.5245101525659
382617.532822194,5154055.51382987,_1033,House,Masonary,2,MA_2,121181,176637,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaD1,103,1,382617.532822,5154055.51383,Sem23,13.4693791224246,46.5298257382732
381765.317502838,5154397.2587495,_1043,House,Masonary,2,MA_2,132659,192260,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaR1,137,1,381765.317503,5154397.258749,Sem23,13.4581836384192,46.5327509438153
381789.151795215,5154608.23350502,_1044,House,Masonary,2,MA_2,100717,145966,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaR1,104,1,381789.151795,5154608.233505,Sem23,13.4584406140203,46.5346531113152
381916.710961364,5154552.45627642,_1045,House,Masonary,2,MA_2,77765,112703,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaR1,81,1,381916.710961,5154552.456276,Sem23,13.4601176568014,46.5341737280297
382073.874315326,5154420.49577845,_1047,House,Masonary,2,MA_2,105315,152631,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaR1,109,1,382073.874315,5154420.495778,Sem23,13.4621999331509,46.5330141455719
382573.795950791,5154181.60595572,_1048,House,Masonary,2,MA_2,117778,171676,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaD1,100,1,382573.795951,5154181.605956,Sem23,13.4687771327904,46.5309524676485
382566.647329443,5154435.18289524,_1051,House,Masonary,2,MA_2,120000,174915,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaD1,102,1,382566.647329,5154435.182895,Sem23,13.4686198164738,46.5332324701627
382422.185135766,5154494.47079575,_1054,House,Masonary,2,MA_2,105397,152749,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaR1,109,1,382422.185136,5154494.470796,Sem23,13.466721641398,46.5337406084852
381874.051542563,5154683.53045923,_1056,House,Masonary,2,MA_2,107476,156659,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaD1,91,1,381874.051543,5154683.530459,Sem23,13.4595282045807,46.5353454138908
382285.409806252,5154733.43753096,_1059,House,Masonary,2,MA_2,90788,131577,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaR1,94,1,382285.409806,5154733.437531,Sem23,13.4648780774585,46.5358664980653
382591.740632747,5154686.22618542,_1069,House,Masonary,2,MA_2,80120,116116,1.7,2,Malborghetto_Valbruna,MalborghettoValbrunaR1,83,1,382591.740633,5154686.226185,Sem23,13.4688834382094,46.535495305962
